"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-MusicSongNameComparatorLevenshtein-record1Value","0-MusicSongNameComparatorLevenshtein-record2Value","0-MusicSongNameComparatorLevenshtein-record1PreprocessedValue","0-MusicSongNameComparatorLevenshtein-record2PreprocessedValue","0-MusicSongNameComparatorLevenshtein-similarity","0-MusicSongNameComparatorLevenshtein-postproccesedSimilarity","1-MusicSongNameComparatorJaccard-record1Value","1-MusicSongNameComparatorJaccard-record2Value","1-MusicSongNameComparatorJaccard-record1PreprocessedValue","1-MusicSongNameComparatorJaccard-record2PreprocessedValue","1-MusicSongNameComparatorJaccard-similarity","1-MusicSongNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","lyr_11613","mil_1938","0.09230769230769231",,"Intergelactic","Intro","Intergelactic","Intro","0.3076923076923077","0.3076923076923077","Intergelactic","Intro","Intergelactic","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10740","mil_1678","0.1",,"Return","Rehab","Return","Rehab","0.33333333333333337","0.33333333333333337","Return","Rehab","Return","Rehab","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02563","mil_4770","0.06666666666666667",,"Patience","Parajlija","Patience","Parajlija","0.2222222222222222","0.2222222222222222","Patience","Parajlija","Patience","Parajlija","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00565","mil_1865","0.1",,"Surprises","Sucker","Surprises","Sucker","0.33333333333333337","0.33333333333333337","Surprises","Sucker","Surprises","Sucker","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01234","mil_0179","0.0857142857142857",,"Corazon","Cowboys","Corazon","Cowboys","0.2857142857142857","0.2857142857142857","Corazon","Cowboys","Corazon","Cowboys","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04815","mil_4222","0.1",,"Malena","Mailk","Malena","Mailk","0.33333333333333337","0.33333333333333337","Malena","Mailk","Malena","Mailk","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00230","mil_3749","0.14516129032258066",,"The Ballad Of Sir Frankie Crisp","The Ballad Of Cradle Rob And Me","The Ballad Of Sir Frankie Crisp","The Ballad Of Cradle Rob And Me","0.4838709677419355","0.4838709677419355","The Ballad Of Sir Frankie Crisp","The Ballad Of Cradle Rob And Me","The Ballad Of Sir Frankie Crisp","The Ballad Of Cradle Rob And Me","0.3","0.0"
"LinearCombinationMatchingRule","lyr_12613","mil_2364","0.0857142857142857",,"Emerald","Emotion","Emerald","Emotion","0.2857142857142857","0.2857142857142857","Emerald","Emotion","Emerald","Emotion","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01595","mil_3816","0.15",,"Church","Check","Church","Check","0.5","0.5","Church","Check","Church","Check","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13694","mil_4683","0.1",,"Rain","Razamanaz","Rain","Razamanaz","0.33333333333333337","0.33333333333333337","Rain","Razamanaz","Rain","Razamanaz","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07036","mil_0833","0.0857142857142857",,"Dreams","Drifter","Dreams","Drifter","0.2857142857142857","0.2857142857142857","Dreams","Drifter","Dreams","Drifter","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01385","mil_1496","0.04999999999999999",,"Bottomliners","Bop","Bottomliners","Bop","0.16666666666666663","0.16666666666666663","Bottomliners","Bop","Bottomliners","Bop","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01727","mil_3936","0.3",,"Black Star","Black Star","Black Star","Black Star","1.0","1.0","Black Star","Black Star","Black Star","Black Star","1.0","0.0"
"LinearCombinationMatchingRule","lyr_12779","mil_1951","0.18",,"House","Home","House","Home","0.6","0.6","House","Home","House","Home","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08950","mil_3678","0.11249999999999999",,"Broadway","Brownies","Broadway","Brownies","0.375","0.375","Broadway","Brownies","Broadway","Brownies","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05203","mil_2027","0.1",,"Randy","Ramona","Randy","Ramona","0.33333333333333337","0.33333333333333337","Randy","Ramona","Randy","Ramona","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02354","mil_1163","0.3",,"Fools Rush In","Fools Rush In","Fools Rush In","Fools Rush In","1.0","1.0","Fools Rush In","Fools Rush In","Fools Rush In","Fools Rush In","1.0","0.0"
"LinearCombinationMatchingRule","lyr_07066","mil_0392","0.0857142857142857",,"Morning","Moths","Morning","Moths","0.2857142857142857","0.2857142857142857","Morning","Moths","Morning","Moths","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04129","mil_0454","0.09000000000000001",,"Hammerhead","Hars","Hammerhead","Hars","0.30000000000000004","0.30000000000000004","Hammerhead","Hars","Hammerhead","Hars","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04473","mil_0624","0.1285714285714286",,"Homeward Bound","Honey Bop","Homeward Bound","Honey Bop","0.4285714285714286","0.4285714285714286","Homeward Bound","Honey Bop","Homeward Bound","Honey Bop","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06589","mil_3652","0.1",,"Detour","Desire","Detour","Desire","0.33333333333333337","0.33333333333333337","Detour","Desire","Detour","Desire","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13948","mil_0326","0.1",,"Lodi","Loomer","Lodi","Loomer","0.33333333333333337","0.33333333333333337","Lodi","Loomer","Lodi","Loomer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02016","mil_3721","0.15",,"Revenge","Renegade","Revenge","Renegade","0.5","0.5","Revenge","Renegade","Revenge","Renegade","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07259","mil_0274","0.0857142857142857",,"Respect","Release","Respect","Release","0.2857142857142857","0.2857142857142857","Respect","Release","Respect","Release","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02662","mil_3844","0.075",,"Freedom","Frankenstein","Freedom","Frankenstein","0.25","0.25","Freedom","Frankenstein","Freedom","Frankenstein","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05489","mil_3389","0.13333333333333333",,"Dance","Dangerous","Dance","Dangerous","0.4444444444444444","0.4444444444444444","Dance","Dangerous","Dance","Dangerous","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07470","mil_1287","0.1285714285714286",,"Friends","Free","Friends","Free","0.4285714285714286","0.4285714285714286","Friends","Free","Friends","Free","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06402","mil_4774","0.1941176470588235",,"The Water Is Wide","The War Is On","The Water Is Wide","The War Is On","0.6470588235294117","0.6470588235294117","The Water Is Wide","The War Is On","The Water Is Wide","The War Is On","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_05527","mil_0088","0.18",,"Tiger","Time","Tiger","Time","0.6","0.6","Tiger","Time","Tiger","Time","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05586","mil_4779","0.17499999999999996",,"Do You Love Me","Dont You Love Me Anymore","Do You Love Me","Dont You Love Me Anymore","0.5833333333333333","0.5833333333333333","Do You Love Me","Dont You Love Me Anymore","Do You Love Me","Dont You Love Me Anymore","0.5","0.0"
"LinearCombinationMatchingRule","lyr_09346","mil_4341","0.1875",,"Everglow","Everlong","Everglow","Everlong","0.625","0.625","Everglow","Everlong","Everglow","Everlong","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05417","mil_2802","0.06666666666666667",,"Cassandra","Camel","Cassandra","Camel","0.2222222222222222","0.2222222222222222","Cassandra","Camel","Cassandra","Camel","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12008","mil_1210","0.3",,"Im Back","Im Back","Im Back","Im Back","1.0","1.0","Im Back","Im Back","Im Back","Im Back","1.0","0.0"
"LinearCombinationMatchingRule","lyr_09285","mil_0940","0.075",,"Talk","Tapestry","Talk","Tapestry","0.25","0.25","Talk","Tapestry","Talk","Tapestry","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11537","mil_1611","0.13333333333333333",,"Gratitude","Grace","Gratitude","Grace","0.4444444444444444","0.4444444444444444","Gratitude","Grace","Gratitude","Grace","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13139","mil_0957","0.1285714285714286",,"Perfect","Perhaps","Perfect","Perhaps","0.4285714285714286","0.4285714285714286","Perfect","Perhaps","Perfect","Perhaps","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03647","mil_0465","0.3",,"American Beauty","American Beauty","American Beauty","American Beauty","1.0","1.0","American Beauty","American Beauty","American Beauty","American Beauty","1.0","0.0"
"LinearCombinationMatchingRule","lyr_02942","mil_3330","0.17499999999999996",,"Steppin Out","Stressed Out","Steppin Out","Stressed Out","0.5833333333333333","0.5833333333333333","Steppin Out","Stressed Out","Steppin Out","Stressed Out","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_00841","mil_4455","0.0857142857142857",,"Trashed","Trilogy","Trashed","Trilogy","0.2857142857142857","0.2857142857142857","Trashed","Trilogy","Trashed","Trilogy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12787","mil_2363","0.1",,"Man","Mabellene","Man","Mabellene","0.33333333333333337","0.33333333333333337","Man","Mabellene","Man","Mabellene","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04794","mil_0985","0.09000000000000001",,"Bridge","Breathless","Bridge","Breathless","0.30000000000000004","0.30000000000000004","Bridge","Breathless","Bridge","Breathless","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09274","mil_1636","0.12",,"Proof","Pride","Proof","Pride","0.4","0.4","Proof","Pride","Proof","Pride","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07802","mil_0307","0.17647058823529413",,"Wade In The Water","Walk In The Night","Wade In The Water","Walk In The Night","0.5882352941176471","0.5882352941176471","Wade In The Water","Walk In The Night","Wade In The Water","Walk In The Night","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_03470","mil_2133","0.28421052631578947",,"Blowing In The Wind","Blowin In The Wind","Blowing In The Wind","Blowin In The Wind","0.9473684210526316","0.9473684210526316","Blowing In The Wind","Blowin In The Wind","Blowing In The Wind","Blowin In The Wind","0.6","0.0"
"LinearCombinationMatchingRule","lyr_08429","mil_1485","0.13333333333333333",,"Pusherman","Push","Pusherman","Push","0.4444444444444444","0.4444444444444444","Pusherman","Push","Pusherman","Push","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02016","mil_1766","0.15",,"Revenge","Revolver","Revenge","Revolver","0.5","0.5","Revenge","Revolver","Revenge","Revolver","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06718","mil_4208","0.0818181818181818",,"Underground","Universe","Underground","Universe","0.2727272727272727","0.2727272727272727","Underground","Universe","Underground","Universe","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04953","mil_4358","0.12",,"Daddy","Damar","Daddy","Damar","0.4","0.4","Daddy","Damar","Daddy","Damar","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07249","mil_3474","0.12",,"Honey","Horn","Honey","Horn","0.4","0.4","Honey","Horn","Honey","Horn","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06050","mil_3237","0.13125",,"Levity Ball","Lehenbiziko Bala","Levity Ball","Lehenbiziko Bala","0.4375","0.4375","Levity Ball","Lehenbiziko Bala","Levity Ball","Lehenbiziko Bala","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03438","mil_0307","0.18571428571428572",,"Walking In The Street","Walk In The Night","Walking In The Street","Walk In The Night","0.6190476190476191","0.6190476190476191","Walking In The Street","Walk In The Night","Walking In The Street","Walk In The Night","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_11969","mil_4426","0.09000000000000001",,"Invasion","Interludio","Invasion","Interludio","0.30000000000000004","0.30000000000000004","Invasion","Interludio","Invasion","Interludio","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10881","mil_0951","0.3",,"Faith","Faith","Faith","Faith","1.0","1.0","Faith","Faith","Faith","Faith","1.0","0.0"
"LinearCombinationMatchingRule","lyr_13173","mil_0269","0.0857142857142857",,"Nothing","No","Nothing","No","0.2857142857142857","0.2857142857142857","Nothing","No","Nothing","No","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11681","mil_1798","0.12",,"Paul","Party","Paul","Party","0.4","0.4","Paul","Party","Paul","Party","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05719","mil_4735","0.1285714285714286",,"Carol","Canario","Carol","Canario","0.4285714285714286","0.4285714285714286","Carol","Canario","Carol","Canario","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02089","mil_2014","0.06666666666666667",,"Beethoven","Beany","Beethoven","Beany","0.2222222222222222","0.2222222222222222","Beethoven","Beany","Beethoven","Beany","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07771","mil_3730","0.09000000000000001",,"Wallflower","Warriors","Wallflower","Warriors","0.30000000000000004","0.30000000000000004","Wallflower","Warriors","Wallflower","Warriors","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03742","mil_4476","0.1285714285714286",,"Sinking","Single","Sinking","Single","0.4285714285714286","0.4285714285714286","Sinking","Single","Sinking","Single","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05417","mil_3072","0.13333333333333333",,"Cassandra","Canary","Cassandra","Canary","0.4444444444444444","0.4444444444444444","Cassandra","Canary","Cassandra","Canary","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04181","mil_4278","0.11249999999999999",,"Warszawa","Waste","Warszawa","Waste","0.375","0.375","Warszawa","Waste","Warszawa","Waste","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08912","mil_0059","0.09000000000000001",,"Bankrobber","Bangcrazy","Bankrobber","Bangcrazy","0.30000000000000004","0.30000000000000004","Bankrobber","Bangcrazy","Bankrobber","Bangcrazy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00373","mil_0173","0.1",,"Margarita","Mangup","Margarita","Mangup","0.33333333333333337","0.33333333333333337","Margarita","Mangup","Margarita","Mangup","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00781","mil_1714","0.13846153846153847",,"Sins Of The Father","Sick Of The Shame Part Two","Sins Of The Father","Sick Of The Shame Part Two","0.46153846153846156","0.46153846153846156","Sins Of The Father","Sick Of The Shame Part Two","Sins Of The Father","Sick Of The Shame Part Two","0.25","0.0"
"LinearCombinationMatchingRule","lyr_00274","mil_3849","0.12499999999999999",,"Introduction","Intro","Introduction","Intro","0.41666666666666663","0.41666666666666663","Introduction","Intro","Introduction","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05497","mil_2134","0.20625",,"Rock N Roll Band","Rock N Roll","Rock N Roll Band","Rock N Roll","0.6875","0.6875","Rock N Roll Band","Rock N Roll","Rock N Roll Band","Rock N Roll","0.75","0.0"
"LinearCombinationMatchingRule","lyr_00797","mil_1711","0.10909090909090909",,"Megalomania","Melody","Megalomania","Melody","0.36363636363636365","0.36363636363636365","Megalomania","Melody","Megalomania","Melody","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00035","mil_1402","0.1",,"Reflektor","Replaced","Reflektor","Replaced","0.33333333333333337","0.33333333333333337","Reflektor","Replaced","Reflektor","Replaced","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12511","mil_3282","0.075",,"Stormbringer","Start","Stormbringer","Start","0.25","0.25","Stormbringer","Start","Stormbringer","Start","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12787","mil_2375","0.1",,"Man","Marica","Man","Marica","0.33333333333333337","0.33333333333333337","Man","Marica","Man","Marica","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11687","mil_3956","0.09000000000000001",,"Outlet","Outerspace","Outlet","Outerspace","0.30000000000000004","0.30000000000000004","Outlet","Outerspace","Outlet","Outerspace","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06128","mil_1636","0.059999999999999984",,"Procrastination","Pride","Procrastination","Pride","0.19999999999999996","0.19999999999999996","Procrastination","Pride","Procrastination","Pride","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06630","mil_4482","0.1285714285714286",,"Bomdigi","Bomba","Bomdigi","Bomba","0.4285714285714286","0.4285714285714286","Bomdigi","Bomba","Bomdigi","Bomba","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02129","mil_1922","0.059999999999999984",,"Cold","Commercial","Cold","Commercial","0.19999999999999996","0.19999999999999996","Cold","Commercial","Cold","Commercial","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13422","mil_2466","0.075",,"Disintegrate","Diss","Disintegrate","Diss","0.25","0.25","Disintegrate","Diss","Disintegrate","Diss","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01345","mil_0335","0.3",,"Going Home","Going Home","Going Home","Going Home","1.0","1.0","Going Home","Going Home","Going Home","Going Home","1.0","0.0"
"LinearCombinationMatchingRule","lyr_10883","mil_0447","0.075",,"Doubt","Dokolica","Doubt","Dokolica","0.25","0.25","Doubt","Dokolica","Doubt","Dokolica","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12664","mil_0924","0.06666666666666667",,"Suzie","Sugarbomb","Suzie","Sugarbomb","0.2222222222222222","0.2222222222222222","Suzie","Sugarbomb","Suzie","Sugarbomb","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01325","mil_1922","0.12",,"Communique","Commercial","Communique","Commercial","0.4","0.4","Communique","Commercial","Communique","Commercial","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08634","mil_4197","0.11249999999999999",,"Darlin","Darkness","Darlin","Darkness","0.375","0.375","Darlin","Darkness","Darlin","Darkness","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06991","mil_0430","0.15",,"Fume","Fun","Fume","Fun","0.5","0.5","Fume","Fun","Fume","Fun","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00019","mil_0091","0.06923076923076922",,"Revolutionist","Rely","Revolutionist","Rely","0.23076923076923073","0.23076923076923073","Revolutionist","Rely","Revolutionist","Rely","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06160","mil_0141","0.059999999999999984",,"Crossroads","Creepin","Crossroads","Creepin","0.19999999999999996","0.19999999999999996","Crossroads","Creepin","Crossroads","Creepin","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12200","mil_3388","0.075",,"Relapse","Reservations","Relapse","Reservations","0.25","0.25","Relapse","Reservations","Relapse","Reservations","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12242","mil_3771","0.1285714285714286",,"Friends","Fresh","Friends","Fresh","0.4285714285714286","0.4285714285714286","Friends","Fresh","Friends","Fresh","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04794","mil_2950","0.1285714285714286",,"Bridge","Brodovi","Bridge","Brodovi","0.4285714285714286","0.4285714285714286","Bridge","Brodovi","Bridge","Brodovi","0.0","0.0"
